2017-01-12	고병원성조류인플루엔자	H5N8	고양이	헝가리	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	헝가리	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	헝가리	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	헝가리	1
2017-01-12	고병원성조류인플루엔자	H5N8	혹고니	헝가리	1
2017-01-12	블루텅	8	소	프랑스	1
2017-01-12	양두·산양두	-	면양	몽골	1
2017-01-12	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-12	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-12	아프리카돼지열병	-	멧돼지	라트비아	1
2017-01-12	고병원성조류인플루엔자	H5N8	고양이	이란	1
2017-01-12	고병원성조류인플루엔자	H5N8	혹고니	오스트리아	1
